Date,Benzene,CS2,Ozone,SO2,Toluene,Xylene,Wind Direction,Wind Speed,Wind Origin
10/23/15 6:40,2.5,2.5,34.14,2.5,2.5,2.5,145,4,SE
10/23/15 6:45,2.5,2.5,33.15,2.5,2.5,2.5,147,5,SSE
10/23/15 6:50,2.5,2.5,33.22,2.5,2.5,2.5,147,4,SSE
10/23/15 6:55,2.5,2.5,33.04,2.5,2.5,2.5,147,4,SSE
10/23/15 7:00,2.5,2.5,32.01,2.5,2.5,2.5,154,4,SSE
10/23/15 7:05,2.5,2.5,32.27,2.5,2.5,2.5,150,4,SSE
10/23/15 7:10,2.5,2.5,32.27,2.5,2.5,2.5,152,4,SSE
10/23/15 7:15,2.5,2.5,30.41,2.5,2.5,2.5,147,4,SSE
10/23/15 7:20,2.5,2.5,29.36,2.5,2.5,2.5,153,4,SSE
10/23/15 7:25,2.5,2.5,29.68,2.5,2.5,2.5,157,3,SSE
10/23/15 7:30,2.5,2.5,29.65,2.5,2.5,2.5,154,5,SSE
10/23/15 7:35,2.5,2.5,29.93,2.5,2.5,2.5,139,4,SE
10/23/15 7:40,2.5,2.5,29.41,7.33,2.5,2.5,152,4,SSE
10/23/15 7:45,2.5,2.5,28.64,12.04,2.5,2.5,161,3,SSE
10/23/15 7:50,2.5,2.5,27.36,6.16,2.5,2.5,164,2,SSE
10/23/15 7:55,2.5,2.5,26.36,7.69,2.5,2.5,155,3,SSE
10/23/15 8:00,2.5,2.5,25.74,2.5,2.5,2.5,167,3,SSE
10/23/15 8:05,2.5,2.5,24.83,2.5,2.5,2.5,161,4,SSE
10/23/15 8:10,2.5,2.5,23.74,2.5,2.5,2.5,181,3,S
10/23/15 8:15,2.5,2.5,25.06,2.5,2.5,2.5,190,2,S
10/23/15 8:20,2.5,2.5,25.95,2.5,2.5,2.5,187,3,S
10/23/15 8:25,2.5,2.5,24.97,2.5,2.5,2.5,179,3,S
10/23/15 8:30,2.5,2.5,24.93,2.5,2.5,2.5,156,2,SSE
10/23/15 8:35,2.5,2.5,26.19,2.5,2.5,2.5,153,3,SSE
10/23/15 8:40,2.5,2.5,25.39,2.5,2.5,2.5,149,3,SSE
10/23/15 8:45,2.5,2.5,25.33,2.5,2.5,2.5,167,3,SSE
10/23/15 8:50,2.5,2.5,24.51,2.5,2.5,2.5,174,3,S
10/23/15 8:55,2.5,2.5,23.61,2.5,2.5,2.5,153,3,SSE
10/23/15 9:00,2.5,2.5,23.12,2.5,2.5,2.5,149,4,SSE
10/23/15 9:05,2.5,2.5,21.34,2.5,2.5,2.5,155,4,SSE
10/23/15 9:10,2.5,2.5,20.99,2.5,2.5,2.5,180,4,S
10/23/15 9:15,2.5,2.5,20.89,2.5,2.5,2.5,190,4,S
10/23/15 9:20,2.5,2.5,20.49,2.5,2.5,2.5,185,6,S
10/23/15 9:25,2.5,2.5,19.5,2.5,2.5,2.5,179,5,S
10/23/15 9:30,2.5,2.5,20.28,2.5,2.5,2.5,155,5,SSE
10/23/15 9:35,2.5,2.5,20.24,2.5,2.5,2.5,153,6,SSE
10/23/15 9:40,2.5,2.5,20.22,2.5,2.5,2.5,153,6,SSE
10/23/15 9:45,2.5,2.5,19.86,2.5,2.5,2.5,158,5,SSE
10/23/15 9:50,2.5,2.5,21.42,2.5,2.5,2.5,184,5,S
10/23/15 9:55,2.5,2.5,20.65,2.5,2.5,2.5,184,5,S
10/23/15 10:00,2.5,2.5,19.42,2.5,2.5,2.5,166,5,SSE
10/23/15 10:05,2.5,2.5,19.63,2.5,2.5,2.5,182,6,S
10/23/15 10:10,2.5,2.5,19.37,2.5,2.5,2.5,177,6,S
10/23/15 10:15,2.5,2.5,20.07,2.5,2.5,2.5,168,6,SSE
10/23/15 10:20,2.5,2.5,21.18,2.5,2.5,2.5,181,4,S
10/23/15 10:25,2.5,2.5,21.38,2.5,2.5,2.5,187,5,S
10/23/15 10:30,2.5,2.5,20.75,2.5,2.5,2.5,194,4,SSW
10/23/15 10:35,2.5,2.5,19.42,2.5,2.5,2.5,199,4,SSW
10/23/15 10:40,2.5,2.5,16.5,2.5,2.5,2.5,166,4,SSE
10/23/15 10:45,2.5,2.5,15.17,2.5,2.5,2.5,196,4,SSW
10/23/15 10:50,2.5,2.5,15.93,2.5,2.5,2.5,162,4,SSE
10/23/15 10:55,2.5,2.5,16.04,2.5,2.5,2.5,155,5,SSE
10/23/15 11:00,2.5,2.5,18.45,2.5,2.5,2.5,154,5,SSE
10/23/15 11:05,2.5,2.5,22.14,2.5,2.5,2.5,159,4,SSE
10/23/15 11:10,2.5,2.5,23.31,2.5,2.5,2.5,167,5,SSE
10/23/15 11:15,2.5,2.5,28.9,2.5,2.5,2.5,184,5,S
10/23/15 11:20,2.5,2.5,32.31,2.5,2.5,2.5,197,6,SSW
10/23/15 11:25,2.5,2.5,32.96,2.5,2.5,2.5,194,6,SSW
10/23/15 11:30,2.5,2.5,34.55,2.5,2.5,2.5,205,5,SSW
10/23/15 11:35,2.5,2.5,37.77,2.5,2.5,2.5,193,5,SSW
10/23/15 11:40,2.5,2.5,37.2,2.5,2.5,2.5,188,6,S
10/23/15 11:45,2.5,2.5,36.84,2.5,2.5,2.5,194,5,SSW
10/23/15 11:50,2.5,2.5,34.83,2.5,2.5,2.5,192,5,SSW
10/23/15 11:55,2.5,2.5,32.34,2.5,2.5,2.5,163,5,SSE
10/23/15 12:00,2.5,2.5,29.07,2.5,2.5,2.5,169,6,SSE
10/23/15 12:05,2.5,2.5,25.73,2.5,2.5,2.5,149,6,SSE
10/23/15 12:10,2.5,2.5,21.83,2.5,2.5,2.5,151,6,SSE
10/23/15 12:15,2.5,2.5,19.13,2.5,2.5,2.5,171,4,S
10/23/15 12:20,2.5,2.5,16.81,2.5,2.5,2.5,166,5,SSE
10/23/15 12:25,2.5,2.5,17.69,2.5,2.5,2.5,160,4,SSE
10/23/15 12:30,2.5,2.5,13.32,2.5,2.5,2.5,158,5,SSE
10/23/15 12:35,2.5,2.5,16.02,2.5,2.5,2.5,166,4,SSE
10/23/15 12:40,2.5,2.5,19.96,2.5,2.5,2.5,148,5,SSE
10/23/15 12:45,2.5,2.5,23.29,2.5,2.5,2.5,110,6,ESE
10/23/15 12:50,2.5,2.5,23.97,2.5,2.5,2.5,131,6,SE
10/23/15 12:55,2.5,2.5,25.69,2.5,2.5,2.5,122,6,ESE
10/23/15 13:00,2.5,2.5,27.35,2.5,2.5,2.5,121,6,ESE
10/23/15 13:05,2.5,2.5,26.77,2.5,2.5,2.5,123,5,ESE
10/23/15 13:10,2.5,2.5,29.81,2.5,2.5,2.5,133,5,SE
10/23/15 13:15,2.5,2.5,32.08,2.5,2.5,2.5,131,3,SE
10/23/15 13:20,2.5,2.5,34.39,2.5,2.5,2.5,149,4,SSE
10/23/15 13:25,2.5,2.5,35.18,2.5,2.5,2.5,148,4,SSE
10/23/15 13:30,2.5,2.5,34.08,2.5,2.5,2.5,160,4,SSE
10/23/15 13:35,2.5,2.5,32.53,2.5,2.5,2.5,163,4,SSE
10/23/15 13:40,2.5,2.5,29.68,2.5,2.5,2.5,163,5,SSE
10/23/15 13:45,2.5,2.5,25.48,2.5,2.5,2.5,159,5,SSE
10/23/15 13:50,2.5,2.5,21.37,2.5,2.5,2.5,155,5,SSE
10/23/15 13:55,2.5,2.5,18.24,2.5,2.5,2.5,162,5,SSE
10/23/15 14:00,2.5,2.5,15.7,2.5,2.5,2.5,150,4,SSE
10/23/15 14:05,2.5,2.5,16.45,2.5,2.5,2.5,147,4,SSE
10/23/15 14:10,2.5,2.5,15.04,2.5,2.5,2.5,152,4,SSE
10/23/15 14:15,2.5,2.5,15.26,2.5,2.5,2.5,166,3,SSE
10/23/15 14:20,2.5,2.5,16.62,2.5,2.5,2.5,108,4,ESE
10/23/15 14:25,2.5,2.5,19.17,2.5,2.5,2.5,121,5,ESE
10/23/15 14:30,2.5,2.5,21.2,2.5,2.5,2.5,108,5,ESE
10/23/15 14:35,2.5,2.5,23.01,2.5,2.5,2.5,128,6,SE
10/23/15 14:40,2.5,2.5,24,2.5,2.5,2.5,109,6,ESE
10/23/15 14:45,2.5,2.5,25.57,2.5,2.5,2.5,106,6,ESE
10/23/15 14:50,2.5,2.5,24.53,2.5,2.5,2.5,125,5,SE
10/23/15 14:55,2.5,2.5,24.23,2.5,2.5,2.5,130,5,SE
10/23/15 15:00,2.5,2.5,26.03,2.5,2.5,2.5,129,6,SE
10/23/15 15:05,2.5,2.5,28.04,2.5,2.5,2.5,122,6,ESE
10/23/15 15:10,2.5,2.5,28.99,2.5,2.5,2.5,102,6,ESE
10/23/15 15:15,2.5,2.5,30.6,2.5,2.5,2.5,117,6,ESE
10/23/15 15:20,2.5,2.5,32.06,2.5,2.5,2.5,99,6,E
10/23/15 15:25,2.5,2.5,30.76,2.5,2.5,2.5,97,7,E
10/23/15 15:30,2.5,2.5,31.13,2.5,2.5,2.5,102,6,ESE
10/23/15 15:35,2.5,2.5,30.51,2.5,2.5,2.5,121,6,ESE
10/23/15 15:40,2.5,2.5,32.82,2.5,2.5,2.5,118,5,ESE
10/23/15 15:45,2.5,2.5,33.4,2.5,2.5,2.5,96,6,E
10/23/15 15:50,2.5,2.5,36.63,2.5,2.5,2.5,98,5,E
10/23/15 15:55,2.5,2.5,36.79,2.5,2.5,2.5,98,5,E
10/23/15 16:00,2.5,2.5,36.84,2.5,2.5,2.5,111,4,ESE
10/23/15 16:05,2.5,2.5,34.19,2.5,2.5,2.5,151,3,SSE
10/23/15 16:10,2.5,2.5,31.04,2.5,2.5,2.5,161,3,SSE
10/23/15 16:15,2.5,2.5,27.15,2.5,2.5,2.5,199,4,SSW
10/23/15 16:20,2.5,2.5,24.64,2.5,2.5,2.5,194,4,SSW
10/23/15 16:25,2.5,2.5,19.17,2.5,2.5,2.5,175,3,S
10/23/15 16:30,2.5,2.5,14.64,2.5,2.5,2.5,156,4,SSE
10/23/15 16:35,2.5,2.5,15.94,2.5,2.5,2.5,126,3,SE
10/23/15 16:40,2.5,2.5,14.78,2.5,2.5,2.5,88,5,E
10/23/15 16:45,2.5,2.5,15.36,2.5,2.5,2.5,82,6,E
10/23/15 16:50,2.5,2.5,17.39,2.5,2.5,2.5,92,5,E
10/23/15 16:55,2.5,2.5,19.21,2.5,2.5,2.5,116,6,ESE
10/23/15 17:00,2.5,2.5,20.77,2.5,2.5,2.5,125,6,SE
10/23/15 17:05,2.5,2.5,23.03,2.5,2.5,2.5,99,6,E
10/23/15 17:10,2.5,2.5,25.88,2.5,2.5,2.5,100,7,E
10/23/15 17:15,2.5,2.5,29.64,2.5,2.5,2.5,105,7,ESE
10/23/15 17:20,2.5,2.5,31.9,2.5,2.5,2.5,127,6,SE
10/23/15 17:25,2.5,2.5,35.24,2.5,2.5,2.5,105,7,ESE
10/23/15 17:30,2.5,2.5,33.66,2.5,2.5,2.5,109,7,ESE
10/23/15 17:35,2.5,2.5,34.98,2.5,2.5,2.5,135,6,SE
10/23/15 17:40,2.5,2.5,33.25,2.5,2.5,2.5,126,7,SE
10/23/15 17:45,2.5,2.5,31.9,2.5,2.5,2.5,129,6,SE
10/23/15 17:50,2.5,2.5,30.68,2.5,2.5,2.5,120,6,ESE
10/23/15 17:55,2.5,2.5,28.4,2.5,2.5,2.5,119,5,ESE
10/23/15 18:00,2.5,2.5,26.16,2.5,2.5,2.5,94,5,E
10/23/15 18:05,2.5,2.5,23.65,2.5,2.5,2.5,95,5,E
10/23/15 18:10,2.5,2.5,21.83,2.5,2.5,2.5,103,6,ESE
10/23/15 18:15,2.5,2.5,19.57,2.5,2.5,2.5,96,5,E
10/23/15 18:20,2.5,2.5,18.03,2.5,2.5,2.5,91,6,E
10/23/15 18:25,2.5,2.5,16.65,2.5,2.5,2.5,111,6,ESE
10/23/15 18:30,2.5,2.5,16.3,2.5,2.5,2.5,106,6,ESE
10/23/15 18:35,2.5,2.5,19.16,2.5,2.5,2.5,109,4,ESE
10/23/15 18:40,2.5,2.5,24.43,2.5,2.5,2.5,115,6,ESE
10/23/15 18:45,2.5,2.5,28.27,2.5,2.5,2.5,118,7,ESE
10/23/15 18:50,2.5,2.5,31.34,2.5,2.5,2.5,109,5,ESE
10/23/15 18:55,2.5,2.5,33.21,2.5,2.5,2.5,116,6,ESE
10/23/15 19:00,2.5,2.5,37.12,2.5,2.5,2.5,109,4,ESE
10/23/15 19:05,2.5,2.5,37.73,2.5,2.5,2.5,132,5,SE
10/23/15 19:10,2.5,2.5,37.92,2.5,2.5,2.5,144,5,SE
10/23/15 19:15,2.5,2.5,36.93,2.5,2.5,2.5,142,6,SE
10/23/15 19:20,2.5,2.5,35.04,2.5,2.5,2.5,158,3,SSE
10/23/15 19:25,2.5,2.5,33.47,2.5,2.5,2.5,151,2,SSE
10/23/15 19:30,2.5,2.5,32.91,2.5,2.5,2.5,147,3,SSE
10/23/15 19:35,2.5,2.5,32.53,2.5,2.5,2.5,150,3,SSE
10/23/15 19:40,2.5,2.5,31.07,2.5,2.5,2.5,135,3,SE
10/23/15 19:45,2.5,2.5,30.84,2.5,2.5,2.5,104,2,ESE
10/23/15 19:50,2.5,2.5,28.43,2.5,2.5,2.5,94,3,E
10/23/15 19:55,2.5,2.5,27.48,2.5,2.5,2.5,105,3,ESE
10/23/15 20:00,2.5,2.5,25.92,2.5,2.5,2.5,120,3,ESE
10/23/15 20:05,2.5,2.5,24.95,2.5,2.5,2.5,116,3,ESE
10/23/15 20:10,2.5,2.5,24.72,2.5,2.5,2.5,132,3,SE
10/23/15 20:15,2.5,2.5,23.47,2.5,2.5,2.5,90,4,E
10/23/15 20:20,2.5,2.5,22.88,2.5,2.5,2.5,90,4,E
10/23/15 20:25,2.5,2.5,21.93,2.5,2.5,2.5,84,4,E
10/23/15 20:30,2.5,2.5,21.46,2.5,2.5,2.5,87,4,E
10/23/15 20:35,2.5,2.5,21.46,2.5,2.5,2.5,89,4,E
10/23/15 20:40,2.5,2.5,20.97,2.5,2.5,2.5,95,4,E
10/23/15 20:45,2.5,2.5,20.64,2.5,2.5,2.5,95,5,E
10/23/15 20:50,2.5,2.5,21.26,2.5,2.5,2.5,94,4,E
10/23/15 20:55,2.5,2.5,21.69,2.5,2.5,2.5,88,3,E
10/23/15 21:00,2.5,2.5,21.83,2.5,2.5,2.5,86,3,E
10/23/15 21:05,2.5,2.5,23.04,2.5,2.5,2.5,99,3,E
10/23/15 21:10,2.5,2.5,23.12,2.5,2.5,2.5,105,3,ESE
10/23/15 21:15,2.5,2.5,23.47,2.5,2.5,2.5,107,3,ESE
10/23/15 21:20,2.5,2.5,24.44,2.5,2.5,2.5,91,2,E
10/23/15 21:25,2.5,2.5,24.09,2.5,2.5,2.5,82,4,E
10/23/15 21:30,2.5,2.5,22.87,2.5,2.5,2.5,83,4,E
10/23/15 21:35,2.5,2.5,23.39,2.5,2.5,2.5,81,4,E
10/23/15 21:40,2.5,2.5,23.62,2.5,2.5,2.5,80,4,E
10/23/15 21:45,2.5,2.5,23.31,2.5,2.5,2.5,82,4,E
10/23/15 21:50,2.5,2.5,23.71,2.5,2.5,2.5,82,4,E
10/23/15 21:55,2.5,2.5,24.04,2.5,2.5,2.5,82,4,E
10/23/15 22:00,2.5,2.5,24.36,2.5,2.5,2.5,97,3,E
10/23/15 22:05,2.5,2.5,25.28,2.5,2.5,2.5,93,2,E
10/23/15 22:10,2.5,2.5,24.99,2.5,2.5,2.5,84,4,E
10/23/15 22:15,2.5,2.5,24.99,2.5,2.5,2.5,85,4,E
10/23/15 22:20,2.5,2.5,24.07,2.5,2.5,2.5,90,5,E
10/23/15 22:25,2.5,2.5,24.41,2.5,2.5,2.5,102,5,ESE
10/23/15 22:30,2.5,2.5,25.15,2.5,2.5,2.5,128,4,SE
10/23/15 22:35,2.5,2.5,25.11,2.5,2.5,2.5,147,5,SSE
10/23/15 22:40,2.5,2.5,24.89,2.5,2.5,2.5,155,4,SSE
10/23/15 22:45,2.5,2.5,24.58,2.5,2.5,2.5,154,4,SSE
10/23/15 22:50,2.5,2.5,25.06,2.5,2.5,2.5,161,4,SSE
10/23/15 22:55,2.5,2.5,25.62,2.5,2.5,2.5,154,4,SSE
10/23/15 23:00,2.5,2.5,25.65,2.5,2.5,2.5,152,4,SSE
10/23/15 23:05,2.5,2.5,27.92,7.41,2.5,2.5,139,4,SE
10/23/15 23:10,2.5,2.5,27.3,2.5,2.5,2.5,133,4,SE
10/23/15 23:15,2.5,2.5,27.16,2.5,2.5,2.5,131,4,SE
10/23/15 23:20,2.5,2.5,27.2,2.5,2.5,2.5,118,4,ESE
10/23/15 23:25,2.5,2.5,27.88,2.5,2.5,2.5,122,4,ESE
10/23/15 23:30,2.5,2.5,28.56,2.5,2.5,2.5,124,4,ESE
10/23/15 23:35,2.5,2.5,29.28,2.5,2.5,2.5,133,4,SE
10/23/15 23:40,2.5,2.5,29.32,2.5,2.5,2.5,135,4,SE
10/23/15 23:45,2.5,2.5,28.45,2.5,2.5,2.5,136,4,SE
10/23/15 23:50,2.5,2.5,29.08,2.5,2.5,2.5,140,4,SE
10/23/15 23:55,2.5,2.5,29.66,2.5,2.5,2.5,130,4,SE
10/24/15 0:00,2.5,2.5,30.63,2.5,2.5,2.5,134,5,SE
10/24/15 0:05,2.5,2.5,31.11,2.5,2.5,2.5,152,3,SSE
10/24/15 0:10,2.5,2.5,31.51,2.5,2.5,2.5,184,1,S
10/24/15 0:15,2.5,2.5,31.34,2.5,2.5,2.5,156,3,SSE
10/24/15 0:20,2.5,2.5,31.76,2.5,2.5,2.5,152,5,SSE
10/24/15 0:25,2.5,2.5,30.71,2.5,2.5,2.5,150,6,SSE
10/24/15 0:30,2.5,2.5,31.48,2.5,2.5,2.5,143,5,SE
10/24/15 0:35,2.5,2.5,31.86,2.5,2.5,2.5,154,4,SSE
10/24/15 0:40,2.5,2.5,31.66,2.5,2.5,2.5,152,5,SSE
10/24/15 0:45,2.5,2.5,32.18,2.5,2.5,2.5,148,5,SSE
10/24/15 0:50,2.5,2.5,31.54,2.5,2.5,2.5,147,5,SSE
10/24/15 0:55,2.5,2.5,32.4,2.5,2.5,2.5,147,4,SSE
10/24/15 1:00,2.5,2.5,32.07,2.5,2.5,2.5,143,5,SE
10/24/15 1:05,2.5,2.5,31.84,2.5,2.5,2.5,139,5,SE
10/24/15 1:10,2.5,2.5,31.78,2.5,2.5,2.5,139,5,SE
10/24/15 1:15,2.5,2.5,32.5,6.95,2.5,2.5,136,5,SE
10/24/15 1:20,2.5,2.5,33.26,6.66,2.5,2.5,132,4,SE
10/24/15 1:25,2.5,2.5,33.94,8.49,2.5,2.5,116,4,ESE
10/24/15 1:30,2.5,2.5,33.42,7.28,2.5,2.5,118,4,ESE
10/24/15 1:35,2.5,2.5,32.59,2.5,2.5,2.5,143,4,SE
10/24/15 1:40,2.5,2.5,32.76,2.5,2.5,2.5,150,4,SSE
10/24/15 1:45,2.5,2.5,32.84,2.5,2.5,2.5,139,4,SE
10/24/15 1:50,2.5,2.5,32.81,2.5,2.5,2.5,132,3,SE
10/24/15 1:55,2.5,2.5,32.69,2.5,2.5,2.5,130,3,SE
10/24/15 2:00,2.5,2.5,32.63,9.24,2.5,2.5,90,3,E
10/24/15 2:05,2.5,2.5,33.09,9.65,2.5,2.5,88,3,E
10/24/15 2:10,2.5,2.5,32.74,8.75,2.5,2.5,84,3,E
10/24/15 2:15,2.5,2.5,33.46,7.22,2.5,2.5,78,3,ENE
10/24/15 2:20,2.5,2.5,33.39,7.44,2.5,2.5,83,3,E
10/24/15 2:25,2.5,2.5,33.83,5.74,2.5,2.5,121,3,ESE
10/24/15 2:30,2.5,2.5,33.01,2.5,2.5,2.5,130,3,SE
10/24/15 2:35,2.5,2.5,33.55,2.5,2.5,2.5,126,3,SE
10/24/15 2:40,2.5,2.5,33.93,6.69,2.5,2.5,110,2,ESE
10/24/15 2:45,2.5,2.5,34,2.5,2.5,2.5,119,3,ESE
10/24/15 2:50,2.5,2.5,33.2,2.5,2.5,2.5,122,4,ESE
10/24/15 2:55,2.5,2.5,33.09,2.5,2.5,2.5,135,4,SE
10/24/15 3:00,2.5,2.5,33.15,2.5,2.5,2.5,146,4,SE
10/24/15 3:05,2.5,2.5,33.82,2.5,2.5,2.5,152,4,SSE
10/24/15 3:10,2.5,2.5,33.07,2.5,2.5,2.5,148,4,SSE
10/24/15 3:15,2.5,2.5,33.43,2.5,2.5,2.5,143,4,SE
10/24/15 3:20,2.5,2.5,33.06,2.5,2.5,2.5,124,3,ESE
10/24/15 3:25,2.5,2.5,35.16,17.54,2.5,2.5,90,3,E
10/24/15 3:30,2.5,2.5,35.13,14.85,2.5,2.5,90,3,E
10/24/15 3:35,2.5,2.5,35.7,17.18,2.5,2.5,82,3,E
10/24/15 3:40,2.5,2.5,35.26,13.96,2.5,2.5,80,4,E
10/24/15 3:45,2.5,2.5,35.57,9.22,2.5,2.5,83,4,E
10/24/15 3:50,2.5,2.5,35.68,9.05,2.5,2.5,84,4,E
10/24/15 3:55,2.5,2.5,35.49,7.81,2.5,2.5,84,4,E
10/24/15 4:00,2.5,2.5,36.64,10.22,2.5,2.5,89,3,E
10/24/15 4:05,2.5,2.5,36.51,9.81,2.5,2.5,132,2,SE
10/24/15 4:10,2.5,2.5,37.83,16.65,2.5,2.5,148,1,SSE
10/24/15 4:15,2.5,2.5,36.55,12.96,2.5,2.5,111,1,ESE
10/24/15 4:20,2.5,2.5,36.11,11.07,2.5,2.5,75,3,ENE
10/24/15 4:25,2.5,2.5,36.54,11.79,2.5,2.5,66,3,ENE
10/24/15 4:30,2.5,2.5,36.44,10.39,2.5,2.5,76,3,ENE
10/24/15 4:35,2.5,2.5,36.11,14.07,2.5,2.5,100,3,E
10/24/15 4:40,2.5,2.5,36.61,10.93,2.5,2.5,90,4,E
10/24/15 4:45,2.5,2.5,36.64,10.55,2.5,2.5,94,4,E
10/24/15 4:50,2.5,2.5,37.1,6.64,2.5,2.5,79,5,ENE
10/24/15 4:55,2.5,2.5,36.49,8.19,2.5,2.5,72,4,ENE
10/24/15 5:00,2.5,2.5,37.66,9.94,2.5,2.5,95,2,E
10/24/15 5:05,2.5,2.5,37.39,13.82,2.5,2.5,103,2,ESE
10/24/15 5:10,2.5,2.5,37.07,10.8,2.5,2.5,91,4,E
10/24/15 5:15,2.5,2.5,36.78,8.32,2.5,2.5,77,3,ENE
10/24/15 5:20,2.5,2.5,38.27,10.59,2.5,2.5,90,2,E
10/24/15 5:25,2.5,2.5,38.45,10.65,2.5,2.5,88,3,E
10/24/15 5:30,2.5,2.5,38.48,14.43,2.5,2.5,119,1,ESE
10/24/15 5:35,2.5,2.5,38.71,13.82,2.5,2.5,250,1,WSW
10/24/15 5:40,2.5,2.5,38.45,8.31,2.5,2.5,16,3,NNE
10/24/15 5:45,2.5,2.5,40.64,2.5,2.5,2.5,69,3,ENE
10/24/15 5:50,2.5,2.5,41.53,2.5,2.5,2.5,27,3,NNE
10/24/15 5:55,2.5,2.5,39.47,2.5,2.5,2.5,5,3,N
10/24/15 6:00,2.5,2.5,38.88,2.5,2.5,2.5,3,3,N
10/24/15 6:05,2.5,2.5,39.02,2.5,2.5,2.5,5,3,N
10/24/15 6:10,2.5,2.5,39.45,2.5,2.5,2.5,25,2,NNE
10/24/15 6:15,2.5,2.5,41.08,27.18,2.5,2.5,84,2,E
10/24/15 6:20,2.5,2.5,41.22,22.15,2.5,2.5,71,2,ENE
10/24/15 6:25,2.5,2.5,39.14,14.27,2.5,2.5,26,4,NNE
10/24/15 6:30,2.5,2.5,38.44,9.88,2.5,2.5,31,3,NNE
10/24/15 6:35,2.5,2.5,39.61,31.08,2.5,2.5,75,4,ENE
10/24/15 6:40,2.5,2.5,38.48,15.97,2.5,2.5,83,3,E
10/24/15 6:45,2.5,2.5,39.45,21.41,2.5,2.5,79,3,ENE
10/24/15 6:50,2.5,2.5,39.44,15.98,2.5,2.5,62,2,ENE
10/24/15 6:55,2.5,2.5,39.25,12.83,2.5,2.5,64,2,ENE
10/24/15 7:00,2.5,2.5,39.84,32.29,2.5,2.5,86,3,E
10/24/15 7:05,2.5,2.5,39.84,32.29,2.5,2.5,133,2,SE
10/24/15 7:10,2.5,2.5,39.86,30.88,2.5,2.5,129,2,SE
10/24/15 7:15,2.5,2.5,37.22,2.5,2.5,2.5,122,3,ESE
10/24/15 7:20,2.5,2.5,37.85,2.5,2.5,2.5,94,1,E
10/24/15 7:25,2.5,2.5,38.48,7.14,2.5,2.5,5,2,N
10/24/15 7:30,2.5,2.5,37.56,12.76,2.5,2.5,4,4,N
10/24/15 7:35,2.5,2.5,36.78,2.5,2.5,2.5,18,5,NNE
10/24/15 7:40,2.5,2.5,34.62,2.5,2.5,2.5,6,4,N
10/24/15 7:45,2.5,2.5,35.83,2.5,2.5,2.5,359,3,N
10/24/15 7:50,2.5,2.5,37.19,2.5,2.5,2.5,355,2,N
10/24/15 7:55,2.5,2.5,37.31,2.5,2.5,2.5,42,3,NE
10/24/15 8:00,2.5,2.5,36.85,8.82,2.5,2.5,49,4,NE
10/24/15 8:05,2.5,2.5,37.97,23.35,2.5,2.5,60,3,ENE
10/24/15 8:10,2.5,2.5,38.16,10.8,2.5,2.5,70,2,ENE
10/24/15 8:15,2.5,2.5,40.15,18.94,2.5,2.5,75,3,ENE
10/24/15 8:20,2.5,2.5,40.37,16.68,2.5,2.5,67,2,ENE
10/24/15 8:25,2.5,2.5,39.31,12.7,2.5,2.5,32,3,NNE
10/24/15 8:30,2.5,2.5,38.49,15.67,2.5,2.5,352,3,N
10/24/15 8:35,2.5,2.5,36.82,6.66,2.5,2.5,354,3,N
10/24/15 8:40,2.5,2.5,36.48,5.21,2.5,2.5,15,5,NNE
10/24/15 8:45,2.5,2.5,36.16,5.46,2.5,2.5,15,5,NNE
10/24/15 8:50,2.5,2.5,35.57,5.04,2.5,2.5,13,5,NNE
10/24/15 8:55,2.5,2.5,33.69,6.12,2.5,2.5,18,5,NNE
10/24/15 9:00,2.5,2.5,33.54,6.22,2.5,2.5,32,6,NNE
10/24/15 9:05,2.5,2.5,33.08,7.26,2.5,2.5,10,5,N
10/24/15 9:10,2.5,2.5,34.95,2.5,2.5,2.5,0,6,N
10/24/15 9:15,2.5,2.5,35.85,2.5,2.5,2.5,0,6,N
10/24/15 9:20,2.5,2.5,35.52,2.5,2.5,2.5,31,6,NNE
10/24/15 9:25,2.5,2.5,35.54,2.5,2.5,2.5,14,5,NNE
10/24/15 9:30,2.5,2.5,34.47,2.5,2.5,2.5,23,3,NNE
10/24/15 9:35,2.5,2.5,34.55,2.5,2.5,2.5,283,2,WNW
10/24/15 9:40,2.5,2.5,31.11,2.5,2.5,2.5,312,2,NW
10/24/15 9:45,2.5,2.5,31.61,2.5,2.5,2.5,352,4,N
10/24/15 9:50,2.5,2.5,31.71,2.5,2.5,2.5,352,7,N
10/24/15 9:55,2.5,2.5,29.22,2.5,2.5,2.5,352,7,N
10/24/15 10:00,2.5,2.5,30.64,2.5,2.5,2.5,356,8,N
10/24/15 10:05,2.5,2.5,30.82,2.5,2.5,2.5,342,8,NNW
10/24/15 10:10,2.5,2.5,31.18,2.5,2.5,2.5,334,8,NNW
10/24/15 10:15,2.5,2.5,32.1,2.5,2.5,2.5,351,10,N
10/24/15 10:20,2.5,2.5,33.73,2.5,2.5,2.5,339,12,NNW
10/24/15 10:25,2.5,2.5,36.19,2.5,2.5,2.5,336,11,NNW
10/24/15 10:30,2.5,2.5,37.95,2.5,2.5,2.5,344,10,NNW
10/24/15 10:35,2.5,2.5,37.95,2.5,2.5,2.5,354,10,N
10/24/15 10:40,2.5,2.5,39.97,2.5,2.5,2.5,354,10,N
10/24/15 10:45,2.5,2.5,39.11,2.5,2.5,2.5,0,8,N
